Time,ID,Data
3.443172460000000,32,0000F8FC
3.453162380000000,0,0000F8FC
3.463165160000000,40,0000F8FC
3.473142600000000,8,0000F8FC
3.503114300000000,20,8EFF
3.513105900000000,24,00FFFFFF
3.523099780000000,34,
3.533107540000000,2,
3.543076000000000,42,
3.553083020000000,10,
3.583057860000000,25,
3.593040800000000,26,
3.603023960000000,27,
3.613039860000000,33,0000F8FF
3.623009820000000,1,0000F8FF
3.633011340000000,41,0000F8FF
3.643030040000000,9,0000F8FF
3.672972280000000,52,FEFF
3.682955640000000,53,
3.732937300000000,21,00A08003
3.742903920000000,32,0000F8FC
3.752916820000000,0,0000F8FC
3.762906620000000,40,0000F8FC
3.772884000000000,8,0000F8FC
3.802855820000000,20,96FF
3.812847300000000,24,00FFFFFF
3.822841100000000,34,
3.832832820000000,2,
3.842817440000000,42,
3.852816840000000,10,
3.882852000000000,25,
3.892792160000000,26,
3.902789300000000,27,
3.912797620000000,33,0000F8FF
3.922764860000000,1,0000F8FF
3.932766340000000,41,0000F8FF
3.942764800000000,9,0000F8FF
3.972727280000000,52,FEFF
3.982710520000000,53,
4.032692100000000,21,00A08002
4.042666520000000,32,0000F8FC
4.052658840000000,0,0000F8FC
4.062677720000000,40,0000F8FC
4.072638980000000,8,0000F8FC
4.102603260000000,20,9BFF
4.112602280000000,24,00FFFFFF
4.122596160000000,34,
4.132587820000000,2,
4.142572300000000,42,
4.152579340000000,10,
4.182554220000000,25,
4.192537040000000,26,
4.202527840000000,27,
4.212575140000000,33,0000F8FF
4.222545320000000,1,0000F8FF
4.232507960000000,41,0000F8FF
4.242498700000000,9,0000F8FF
4.272468620000000,52,FEFF
4.282465180000000,53,
4.332433340000000,21,00A08005
4.342394240000000,32,0000F8FC
4.352379040000000,0,0000F8FC
4.362402920000000,40,0000F8FC
4.372366760000000,8,0000F8FC
4.402338560000000,20,A2FF
4.412330060000000,24,00FFFFFF
4.422323840000000,34,
4.432315580000000,2,
4.442300200000000,42,
4.452309480000000,10,
4.482290360000000,25,
4.492264820000000,26,
4.502255600000000,27,
4.512264000000000,33,0000F8FF
4.522233940000000,1,0000F8FF
4.532235460000000,41,0000F8FF
4.542233820000000,9,0000F8FF
4.572196400000000,52,FEFF
4.582179700000000,53,
4.632161040000000,21,00A08007
4.642135600000000,32,0000F8FC
4.652127900000000,0,0000F8FC
4.662130680000000,40,0000F8FC
4.672108120000000,8,0000F8FC
4.702092800000000,20,A7FF
4.712071420000000,24,00FFFFFF
4.722065260000000,34,
4.732102760000000,2,
4.742033940000000,42,
4.752048480000000,10,
4.782023360000000,25,
4.792006160000000,26,
4.801997020000000,27,
4.812018420000000,33,0000F8FF
4.821975300000000,1,0000F8FF
4.831976820000000,41,0000F8FF
4.841975300000000,9,0000F8FF
4.871937780000000,52,FEFF
4.881921120000000,53,
4.931902400000000,21,00A0800A
4.941876940000000,32,0000F8FC
4.951869240000000,0,0000F8FC
4.961872040000000,40,0000F8FC
4.971849460000000,8,0000F8FC
5.001821300000000,20,ACFF
5.011829000000000,24,00FFFFFF
5.021806560000000,34,
5.031847820000000,2,
5.041782900000000,42,
5.051789820000000,10,
5.081764780000000,25,
5.091747500000000,26,
5.101730760000000,27,
5.111746720000000,33,0000F8FF
5.121729700000000,1,0000F8FF
5.131718240000000,41,0000F8FF
5.141716580000000,9,0000F8FF
5.171679120000000,52,FEFF
5.181662420000000,53,
5.231657100000000,21,00A0800D
5.241610820000000,32,0000F8FC
5.251610600000000,0,0000F8FC
5.261613380000000,40,0000F8FC
5.271590800000000,8,0000F8FC
5.301562580000000,20,B4FF
5.311554120000000,24,00FFFFFF
5.321547960000000,34,
5.331539640000000,2,
5.341537120000000,42,
5.351523680000000,10,
5.381506040000000,25,
5.391488860000000,26,
5.401479700000000,27,
5.411488040000000,33,0000F8FF
5.421457980000000,1,0000F8FF
5.431460080000000,41,0000F8FF
5.441458000000000,9,0000F8FF
5.471420440000000,52,FEFF
5.481403820000000,53,
5.531385200000000,21,00A0800E
5.541375760000000,32,0000F8FC
5.551351940000000,0,0000F8FC
5.561354780000000,40,0000F8FC
5.571332160000000,8,0000F8FC
5.601296420000000,20,B9FF
5.611295460000000,24,00FFFFFF
5.621289240000000,34,
5.631280960000000,2,
5.641265580000000,42,
5.651311520000000,10,
5.681247440000000,25,
5.691230180000000,26,
5.701220960000000,27,
5.711229380000000,33,0000F8FF
5.721199320000000,1,0000F8FF
5.731201120000000,41,0000F8FF
5.741191780000000,9,0000F8FF
5.771161780000000,52,FEFF
5.781145080000000,53,
5.831126520000000,21,00A08012
5.841100960000000,32,0000F8FC
5.851085760000000,0,0000F8FC
5.861096040000000,40,0000F8FC
5.871073480000000,8,0000F8FC
5.901045220000000,20,C0FF
5.911036780000000,24,00FFFFFF
5.921030640000000,34,
5.931022300000000,2,
5.941006860000000,42,
5.951013820000000,10,
5.980988700000000,25,
5.990971500000000,26,
6.000962360000000,27,
6.010970700000000,33,0000F8FF
6.020940640000000,1,0000F8FF
6.030984560000000,41,0000F8FF
6.040979480000000,9,0000F8FF
6.070915720000000,52,FEFF
6.080892340000000,53,
6.130867720000000,21,009E8017
6.140842280000000,32,0000F8FC
6.150834560000000,0,0000F8FC
6.160837420000000,40,0000F8FC
6.170814840000000,8,0000F8FC
6.200786500000000,20,C5FF
6.210778080000000,24,00FFFFFF
6.220810920000000,34,
6.230763860000000,2,
6.240740600000000,42,
6.250794100000000,10,
6.280730060000000,25,
6.290764760000000,26,
6.300703480000000,27,
6.310712020000000,33,0000F8FF
6.320681960000000,1,0000F8FF
6.330683480000000,41,0000F8FF
6.340696820000000,9,0000F8FF
6.370644400000000,52,FEFF
6.380627720000000,53,
6.430609080000000,21,009E8019
6.440583580000000,32,0000F8FC
6.450576000000000,0,0000F8FC
6.460578600000000,40,0000F8FC
6.470558480000000,8,0000F8FC
6.500527780000000,20,CAFF
6.510519380000000,24,00FFFFFF
6.520513260000000,34,
6.530504920000000,2,
6.540489460000000,42,
6.550496440000000,10,
6.580471320000000,25,
6.590454120000000,26,
6.600450540000000,27,
6.610453320000000,33,0000F8FF
6.620423260000000,1,0000F8FF
6.630424800000000,41,0000F8FF
6.640447660000000,9,0000F8FF
6.670385720000000,52,FEFF
6.680369080000000,53,
6.730350580000000,21,009E8019
6.740334080000000,32,0000F8FC
6.750317180000000,0,0000F8FC
6.760337140000000,40,0000F8FC
6.770297380000000,8,0000F8FC
6.800269200000000,20,D2FF
6.810260680000000,24,00FFFFFF
6.820267460000000,34,
6.830246220000000,2,
6.840230840000000,42,
6.850230240000000,10,
6.880212660000000,25,
6.890195420000000,26,
6.900218980000000,27,
6.910225320000000,33,0000F8FF
6.920164540000000,1,0000F8FF
6.930166080000000,41,0000F8FF
6.940164420000000,9,0000F8FF
6.970127000000000,52,FEFF
6.980110300000000,53,
7.030091620000000,21,009C801A
7.040066180000000,32,0000F8FC
7.050058460000000,0,0000F8FC
7.060061240000000,40,0000F8FC
7.070038680000000,8,0000F8FC
7.100002960000000,20,D7FF
7.110001980000000,24,00FFFFFF
7.119995840000000,34,
7.130000540000000,2,
7.139972040000000,42,
7.149993020000000,10,
7.179953900000000,25,
7.189972040000000,26,
7.199927540000000,27,
7.209971240000000,33,0000F8FF
7.219945160000000,1,0000F8FF
7.229942900000000,41,0000F8FF
7.239911440000000,9,0000F8FF
7.269903560000000,52,FEFF
7.279851640000000,53,
7.329832900000000,21,009C801E
7.339807460000000,32,0000F8FC
7.349792260000000,0,0000F8FC
7.359802600000000,40,0000F8FC
7.369779960000000,8,0000F8FC
7.399751780000000,20,DEFF
7.409743260000000,24,00FFFFFF
7.419737060000000,34,
7.429728840000000,2,
7.439729500000000,42,
7.449746200000000,10,
7.479697600000000,25,
7.489678100000000,26,
7.499668760000000,27,
7.509677160000000,33,0000F8FF
7.519647100000000,1,0000F8FF
7.529648640000000,41,0000F8FF
7.539647040000000,9,0000F8FF
7.569609540000000,52,FEFF
7.579592840000000,53,
7.629574240000000,21,009C8020
7.639548740000000,32,0000F8FC
7.649541000000000,0,0000F8FC
7.659573280000000,40,0000F8FC
7.669521220000000,8,0000F8FC
7.699492980000000,20,E3FF
7.709484520000000,24,00FFFFFF
7.719478360000000,34,
7.729470300000000,2,
7.739447100000000,42,
7.749461560000000,10,
7.779436440000000,25,
7.789419240000000,26,
7.799410080000000,27,
7.809418440000000,33,0000F8FF
7.819388360000000,1,0000F8FF
7.829389960000000,41,0000F8FF
7.839388360000000,9,0000F8FF
7.869350820000000,52,FEFF
7.879334180000000,53,
7.929315420000000,21,009A801F
7.939290000000000,32,0000F8FC
7.949282280000000,0,0000F8FC
7.959285120000000,40,0000F8FC
7.969315560000000,8,0000F8FC
7.999234300000000,20,E4FF
8.009225780000000,24,00FFFFFF
8.019219560000000,34,
8.029211360000000,2,
8.039195919999999,42,
8.049202800000000,10,
8.079190799999999,25,
8.089160619999999,26,
8.099143720000001,27,
8.109159679999999,33,0000F8FF
8.119129620000001,1,0000F8FF
8.129131140000000,41,0000F8FF
8.139129560000001,9,0000F8FF
8.169123780000000,52,FEFF
8.179075360000001,53,
8.229063300000000,21,009A8022
8.239062580000001,32,0000F8FC
8.249035460000000,0,0000F8FC
8.259076220000001,40,0000F8FC
8.269013660000001,8,0000F8FC
8.299002040000000,20,E4FF
8.308980699999999,24,00FFFFFF
8.318974480000000,34,
8.328966160000000,2,
8.338950640000000,42,
8.348950179999999,10,
8.378932539999999,25,
8.388930280000000,26,
8.398906139999999,27,
8.408914599999999,33,0000F8FF
8.418884479999999,1,0000F8FF
8.428886020000000,41,0000F8FF
8.438884540000000,9,0000F8FF
8.468846920000001,52,FEFF
8.478830280000000,53,
8.528811579999999,21,009A8022
8.538786080000000,32,0000F8FC
8.548778440000000,0,0000F8FC
8.558781220000000,40,0000F8FC
8.568758660000000,8,0000F8FC
8.598722920000000,20,E4FF
8.608734940000000,24,00FFFFFF
8.618715679999999,34,
8.628707459999999,2,
8.638692020000001,42,
8.648699040000000,10,
8.678673659999999,25,
8.688656580000000,26,
8.698647440000000,27,
8.708655840000000,33,0000F8FF
8.718649240000000,1,0000F8FF
8.728627480000000,41,0000F8FF
8.738618160000000,9,0000F8FF
8.768574539999999,52,FEFF
8.778557840000000,53,
8.828539220000000,21,009A8025
8.838513640000000,32,0000F8FC
8.848498500000000,0,0000F8FC
8.858508779999999,40,0000F8FC
8.868486219999999,8,0000F8FC
8.898457960000000,20,E4FF
8.908449500000000,24,00FFFFFF
8.918455900000000,34,
8.928435020000000,2,
8.938419580000000,42,
8.948426520000000,10,
8.978401399999999,25,
8.988384200000000,26,
8.998375060000001,27,
9.008383520000001,33,0000F8FF
9.018353319999999,1,0000F8FF
9.028367980000001,41,0000F8FF
9.038353259999999,9,0000F8FF
9.068315760000001,52,FEFF
9.078299140000000,53,
9.128280380000000,21,009A8026
9.138267980000000,32,0000F8FC
9.148256659999999,0,0000F8FC
9.158250020000001,40,0000F8FC
9.168227440000001,8,0000F8FC
9.198199239999999,20,E4FF
9.208190840000000,24,00FFFFFF
9.218223920000000,34,
9.228176500000000,2,
9.238153260000001,42,
9.248197859999999,10,
9.278142680000000,25,
9.288125420000000,26,
9.298116220000001,27,
9.308124599999999,33,0000F8FF
9.318133820000000,1,0000F8FF
9.328096060000000,41,0000F8FF
9.338101600000000,9,0000F8FF
9.368057000000000,52,FEFF
9.378040220000001,53,
9.428021579999999,21,009A8025
9.437996139999999,32,0000F8FC
9.448004680000000,0,0000F8FC
9.457991220000000,40,0000F8FC
9.467968640000000,8,0000F8FC
9.497942760000001,20,E4FF
9.507931940000001,24,00FFFFFF
9.517926340000001,34,
9.527917520000001,2,
9.537902000000001,42,
9.547908959999999,10,
9.577925860000001,25,
9.587866620000000,26,
9.597849920000000,27,
9.607865820000001,33,0000F8FF
9.617835760000000,1,0000F8FF
9.627837339999999,41,0000F8FF
9.637835760000000,9,0000F8FF
9.667811240000001,52,FEFF
9.677781560000000,53,
9.727763039999999,21,009A8025
9.737729800000000,32,0000F8FC
9.747729639999999,0,0000F8FC
9.757732480000000,40,0000F8FC
9.767709860000000,8,0000F8FC
9.797681660000000,20,E4FF
9.807673260000000,24,00FFFFFF
9.817666920000001,34,
9.827658639999999,2,
9.837643260000000,42,
9.847642660000000,10,
9.877625080000000,25,
9.887607819999999,26,
9.897598500000001,27,
9.907607140000000,33,0000F8FF
9.917576960000000,1,0000F8FF
9.927578540000001,41,0000F8FF
9.937576900000000,9,0000F8FF
9.967539459999999,52,FEFF
9.977542939999999,53,
10.027504060000000,21,009A8025
10.037478480000001,32,0000F8FC
10.047470840000001,0,0000F8FC
10.057473620000000,40,0000F8FC
10.067451060000000,8,0000F8FC
10.097415300000000,20,E4FF
10.107414459999999,24,00FFFFFF
10.117408180000000,34,
10.127399840000001,2,
10.137390140000001,42,
10.147391340000000,10,
10.177374260000001,25,
10.187390980000000,26,
10.197352860000001,27,
10.207390300000000,33,0000F8FF
10.217318140000000,1,0000F8FF
10.227319919999999,41,0000F8FF
10.237349480000001,9,0000F8FF
10.267319860000001,52,FEFF
10.277302779999999,53,
10.327284199999999,21,009A8024
10.337219740000000,32,0000F8FC
10.347243440000000,0,0000F8FC
10.357214859999999,40,0000F8FC
10.367192220000000,8,0000F8FC
10.397180260000001,20,E4FF
10.407155500000000,24,00FFFFFF
10.417149300000000,34,
10.427141040000000,2,
10.437125640000000,42,
10.447132600000000,10,
10.477107459999999,25,
10.487090320000000,26,
10.497080980000000,27,
10.507104820000000,33,0000F8FF
10.517059320000000,1,0000F8FF
10.527060860000001,41,0000F8FF
10.537059259999999,9,0000F8FF
10.567021759999999,52,FEFF
10.577005059999999,53,
10.626986360000000,21,009A8024
10.636960920000000,32,0000F8FC
10.646953200000000,0,0000F8FC
10.656955979999999,40,0000F8FC
10.666933419999999,8,0000F8FC
10.696905160000000,20,E4FF
10.706896680000000,24,00FFFFFF
10.716890540000000,34,
10.726882520000000,2,
10.736859259999999,42,
10.746873700000000,10,
10.776848559999999,25,
10.786831380000001,26,
10.796822219999999,27,
10.806830679999999,33,0000F8FF
10.816807100000000,1,0000F8FF
10.826802080000000,41,0000F8FF
10.836800500000001,9,0000F8FF
10.866762939999999,52,FEFF
10.876746280000001,53,
10.926743760000001,21,009A8023
10.936733120000000,32,0000F8FC
10.946694360000000,0,0000F8FC
10.956697200000001,40,0000F8FC
10.966674579999999,8,0000F8FC
10.996646380000000,20,E4FF
11.006683819999999,24,00FFFFFF
11.016631640000000,34,
11.026623360000000,2,
11.036621020000000,42,
11.046614880000000,10,
11.076589800000001,25,
11.086572540000001,26,
11.096555779999999,27,
11.106571720000000,33,0000F8FF
11.116541659999999,1,0000F8FF
11.126543180000001,41,0000F8FF
11.136541599999999,9,0000F8FF
11.166504099999999,52,FEFF
11.176487379999999,53,
11.226469000000000,21,009A8023
11.236435739999999,32,0000F8FC
11.246435520000000,0,0000F8FC
11.256438299999999,40,0000F8FC
11.266415719999999,8,0000F8FC
11.296387460000000,20,E4FF
11.306379140000001,24,00FFFFFF
11.316372860000000,34,
11.326364580000000,2,
11.336349060000000,42,
11.346361160000001,10,
11.376330899999999,25,
11.386333100000000,26,
11.396304539999999,27,
11.406312880000000,33,0000F8FF
11.416282819999999,1,0000F8FF
11.426326299999999,41,0000F8FF
11.436282800000001,9,0000F8FF
11.466245260000001,52,FEFF
11.476228600000001,53,
11.526209840000000,21,009A8023
11.536184400000000,32,0000F8FC
11.546179179999999,0,0000F8FC
11.556181759999999,40,0000F8FC
11.566171120000000,8,0000F8FC
11.596128320000000,20,E4FF
11.606133840000000,24,00FFFFFF
11.616127320000000,34,
11.626119279999999,2,
11.636142740000000,42,
11.646110780000001,10,
11.676145340000000,25,
11.686068499999999,26,
11.696059180000001,27,
11.706067700000000,33,0000F8FF
11.716037640000000,1,0000F8FF
11.726039340000000,41,0000F8FF
11.736030019999999,9,0000F8FF
11.766000000000000,52,FEFF
11.775983300000000,53,
11.825964660000000,21,009A8022
11.835939200000000,32,0000F8FC
11.845924000000000,0,0000F8FC
11.855934200000000,40,0000F8FC
11.865911700000000,8,0000F8FC
11.895883380000001,20,E4FF
11.905875040000000,24,00FFFFFF
11.915868760000000,34,
11.925860480000001,2,
11.935844960000001,42,
11.945852000000000,10,
11.975826600000000,25,
11.985822519999999,26,
11.995800440000000,27,
12.005808840000000,33,0000F8FF
12.015778700000000,1,0000F8FF
12.025780220000000,41,0000F8FF
12.035778700000000,9,0000F8FF
12.065727519999999,52,FEFF
12.075710880000001,53,
12.125692100000000,21,009A8022
12.135666660000000,32,0000F8FC
12.145658940000001,0,0000F8FC
12.155661719999999,40,0000F8FC
12.165639160000000,8,0000F8FC
12.195610820000001,20,E4FF
12.205602440000000,24,00FFFFFF
12.215596200000000,34,
12.225588240000000,2,
12.235564999999999,42,
12.245618220000001,10,
12.275554359999999,25,
12.285537100000001,26,
12.295547980000000,27,
12.305536280000000,33,0000F8FF
12.315506220000000,1,0000F8FF
12.325507740000001,41,0000F8FF
12.335545000000000,9,0000F8FF
12.365468699999999,52,FEFF
12.375451940000000,53,
12.425433300000000,21,009A8022
12.435407720000001,32,0000F8FC
12.445400060000001,0,0000F8FC
12.455402840000000,40,0000F8FC
12.465380280000000,8,0000F8FC
12.495352000000000,20,E4FF
12.505343540000000,24,00FFFFFF
12.515350440000001,34,
12.525367279999999,2,
12.535313600000000,42,
12.545320560000000,10,
12.575295420000000,25,
12.585278219999999,26,
12.595261519999999,27,
12.605277400000000,33,0000F8FF
12.615247320000000,1,0000F8FF
12.625261920000000,41,0000F8FF
12.635247339999999,9,0000F8FF
12.665209760000000,52,FEFF
12.675193119999999,53,
12.725174720000000,21,009A8022
12.735141340000000,32,0000F8FC
12.745141179999999,0,0000F8FC
12.755143960000000,40,0000F8FC
12.765121380000000,8,0000F8FC
12.795093200000000,20,E4FF
12.805084660000000,24,00FFFFFF
12.815078440000001,34,
12.825086280000001,2,
12.835054639999999,42,
12.845054180000000,10,
12.875036600000000,25,
12.885019320000000,26,
12.895010100000000,27,
12.905018500000001,33,0000F8FF
12.914988440000000,1,0000F8FF
12.925028800000000,41,0000F8FF
12.935001420000001,9,0000F8FF
12.964950880000000,52,FEFF
12.974934160000000,53,
13.024915439999999,21,009A8022
13.034890000000001,32,0000F8FC
13.044895340000000,0,0000F8FC
13.054885000000001,40,0000F8FC
13.064862480000000,8,0000F8FC
13.094826740000000,20,E4FF
13.104825760000001,24,00FFFFFF
13.114858200000000,34,
13.124811260000000,2,
13.134795820000001,42,
13.144802759999999,10,
13.174777640000000,25,
13.184760420000000,26,
13.194751280000000,27,
13.204759620000001,33,0000F8FF
13.214729540000000,1,0000F8FF
13.224731320000000,41,0000F8FF
13.234722039999999,9,0000F8FF
13.264691960000000,52,FEFF
13.274675200000001,53,
13.324656539999999,21,009A8021
13.334631099999999,32,0000F8FC
13.344615879999999,0,0000F8FC
13.354642460000001,40,0000F8FC
13.364603580000001,8,0000F8FC
13.394575379999999,20,E4FF
13.404566859999999,24,00FFFFFF
13.414560639999999,34,
13.424552419999999,2,
13.434536960000001,42,
13.444543860000000,10,
13.474518780000000,25,
13.484501520000000,26,
13.494492299999999,27,
13.504500820000001,33,0000F8FF
13.514470640000001,1,0000F8FF
13.524472220000000,41,0000F8FF
13.534472879999999,9,0000F8FF
13.564433060000001,52,FEFF
13.574429400000000,53,
13.624397699999999,21,009A8021
13.634372180000000,32,0000F8FC
13.644364460000000,0,0000F8FC
13.654367239999999,40,0000F8FC
13.664383640000000,8,0000F8FC
13.694316340000000,20,E4FF
13.704346900000001,24,00FFFFFF
13.714301780000000,34,
13.724293700000000,2,
13.734270499999999,42,
13.744284940000000,10,
13.774276040000000,25,
13.784242600000001,26,
13.794233439999999,27,
13.804241780000000,33,0000F8FF
13.814211719999999,1,0000F8FF
13.824213300000000,41,0000F8FF
13.834211699999999,9,0000F8FF
13.864174200000001,52,FEFF
13.874157500000001,53,
13.924138700000000,21,009A8021
13.934113260000000,32,0000F8FC
13.944105680000000,0,0000F8FC
13.954108320000000,40,0000F8FC
13.964085740000000,8,0000F8FC
13.994070600000001,20,E4FF
14.004049020000000,24,00FFFFFF
14.014084140000000,34,
14.024034580000000,2,
14.034019140000000,42,
14.044026020000000,10,
14.074000939999999,25,
14.083983679999999,26,
14.093966900000000,27,
14.103995899999999,33,0000F8FF
14.113952800000000,1,0000F8FF
14.123954319999999,41,0000F8FF
14.133952720000000,9,0000F8FF
14.163936059999999,52,FEFF
14.173898500000000,53,
14.223880039999999,21,009C8021
14.233854160000000,32,0000F8FC
14.243846740000000,0,0000F8FC
14.253849380000000,40,0000F8FC
14.263826820000000,8,0000F8FC
14.293798560000001,20,E4FF
14.303806460000001,24,00FFFFFF
14.313783940000000,34,
14.323775660000001,2,
14.333802600000000,42,
14.343759600000000,10,
14.373741960000000,25,
14.383724859999999,26,
14.393715600000000,27,
14.403724060000000,33,0000F8FF
14.413706899999999,1,0000F8FF
14.423702140000000,41,0000F8FF
14.433693840000000,9,0000F8FF
14.463656260000000,52,FEFF
14.473639620000000,53,
14.523633960000000,21,009C8021
14.533595399999999,32,0000F8FC
14.543590060000000,0,0000F8FC
14.553590520000000,40,0000F8FC
14.563567880000001,8,0000F8FC
14.593532120000001,20,E4FF
