0,0.00
10,0.00
20,0.00
30,0.00
40,0.00
50,0.00
60,0.00
70,0.00
80,0.00
90,0.00
100,0.00
110,0.00
120,0.00
130,0.00
140,0.00
150,0.00
160,0.00
170,0.00
180,0.00
190,0.00
200,0.00
210,0.00
220,0.00
230,0.00
240,0.00
250,0.00
260,0.00
270,0.00
280,0.00
290,0.00
300,0.00
310,0.00
320,0.00
330,0.00
340,0.00
350,0.00
360,0.00
370,0.00
380,0.00
390,0.00
400,0.00
410,0.00
420,0.00
430,0.00
440,0.00
450,0.00
460,0.00
470,0.00
480,0.00
490,0.00
500,0.00
510,0.00
520,0.00
530,0.00
540,0.00
550,0.00
560,0.00
570,0.00
580,0.00
590,0.00
600,0.00
610,0.00
620,0.00
630,0.00
640,0.00
650,0.00
660,0.00
670,0.00
680,0.00
690,0.00
700,0.00
710,0.00
720,0.00
730,0.00
740,0.00
750,0.00
760,0.00
770,0.00
780,0.00
790,0.00
800,0.00
810,0.00
820,0.00
830,0.00
840,0.00
850,0.00
860,0.00
870,0.00
880,0.00
890,0.00
900,0.00
910,0.00
920,0.00
930,0.00
940,0.00
950,0.00
960,0.00
970,0.00
980,0.00
990,0.00
1000,0.00
1010,0.00
1020,0.00
1030,0.00
1040,0.00
1050,0.00
1060,0.00
1070,0.00
1080,0.00
1090,0.00
1100,0.00
1110,0.00
1120,0.00
1130,0.00
1140,0.00
1150,0.00
1160,0.00
1170,0.00
1180,0.00
1190,0.00
1200,0.00
1210,0.00
1220,0.00
1230,0.00
1240,0.00
1250,0.00
1260,0.00
1270,0.00
1280,0.00
1290,0.00
1300,0.00
1310,0.00
1320,0.00
1330,0.00
1340,0.00
1350,0.00
1360,0.00
1370,0.00
1380,0.00
1390,0.00
1400,0.00
1410,0.00
1420,0.00
1430,0.00
1440,0.00
1450,0.00
1460,0.00
1470,0.00
1480,0.00
1490,0.00
1500,0.00
1510,0.00
1520,0.00
1530,0.00
1540,1.00
1550,1.00
1560,1.00
1570,1.00
1580,1.00
1590,1.00
1600,1.00
1610,1.00
1620,1.00
1630,1.00
1640,1.00
1650,1.00
1660,1.00
1670,1.00
1680,1.00
1690,1.00
1700,1.00
1710,1.00
1720,1.00
1730,1.00
1740,1.00
1750,1.00
1760,1.00
1770,1.00
1780,1.00
1790,1.00
1800,1.00
1810,1.00
1820,1.00
1830,1.00
1840,1.00
1850,1.00
1860,1.00
1870,1.00
1880,1.00
1890,1.00
1900,1.00
1910,1.00
1920,1.00
1930,1.00
1940,1.00
1950,1.00
1960,1.00
1970,1.00
1980,1.00
1990,1.00
2000,1.00
2010,1.00
2020,1.00
2030,1.00
2040,1.00
2050,1.00
2060,1.00
2070,1.00
2080,1.00
2090,2.00
2100,2.00
2110,2.00
2120,2.00
2130,2.00
2140,2.00
2150,2.00
2160,2.00
2170,2.00
2180,2.00
2190,2.00
2200,2.00
2210,2.00
2220,2.00
2230,2.00
2240,2.00
2250,2.00
2260,3.00
2270,3.00
2280,3.00
2290,3.00
2300,3.00
2310,3.00
2320,3.00
2330,3.00
2340,3.00
2350,3.00
2360,3.00
2370,3.00
2380,3.00
2390,4.99
2400,4.99
2410,4.99
2420,4.99
2430,4.99
2440,4.99
2450,4.99
2460,4.99
2470,4.99
2480,4.99
2490,4.99
2500,5.99
2510,5.99
2520,5.99
2530,5.99
2540,5.99
2550,5.99
2560,5.99
2570,5.99
2580,5.99
2590,5.99
2600,5.99
2610,5.99
2620,5.99
2630,5.99
2640,5.99
2650,5.99
2660,5.99
2670,5.99
2680,5.99
2690,5.99
2700,6.99
2710,6.99
2720,6.99
2730,6.99
2740,6.99
2750,6.99
2760,6.99
2770,6.99
2780,6.99
2790,6.99
2800,6.99
2810,8.99
2820,8.99
2830,8.99
2840,8.99
2850,8.99
2860,8.99
2870,8.99
2880,8.99
2890,8.99
2900,8.99
2910,8.99
2920,8.99
2930,8.99
2940,10.98
2950,10.98
2960,10.98
2970,10.98
2980,10.98
2990,10.98
3000,10.98
3010,10.98
3020,10.98
3030,10.98
3040,10.98
3050,10.98
3060,10.98
3070,10.98
3080,10.98
3090,10.98
3100,10.98
3110,11.98
3120,11.98
3130,11.98
3140,11.98
3150,11.98
3160,11.98
3170,11.98
3180,11.98
3190,11.98
3200,11.98
3210,11.98
3220,11.98
3230,11.98
3240,11.98
3250,11.98
3260,11.98
3270,11.98
3280,11.98
3290,11.98
3300,11.98
3310,11.98
3320,11.98
3330,11.98
3340,11.98
3350,11.98
3360,11.98
3370,11.98
3380,11.98
3390,11.98
3400,11.98
3410,11.98
3420,11.98
3430,12.98
3440,12.98
3450,12.98
3460,12.98
3470,12.98
3480,12.98
3490,12.98
3500,12.98
3510,12.98
3520,12.98
3530,12.98
3540,14.98
3550,14.98
3560,14.98
3570,14.98
3580,14.98
3590,14.98
3600,14.98
3610,14.98
3620,14.98
3630,14.98
3640,14.98
3650,14.98
3660,14.98
3670,14.98
3680,14.98
3690,14.98
3700,14.98
3710,14.98
3720,15.97
3730,15.97
3740,15.97
3750,15.97
3760,15.97
3770,15.97
3780,15.97
3790,15.97
3800,15.97
3810,15.97
3820,15.97
3830,15.97
3840,15.97
3850,14.98
3860,14.98
3870,14.98
3880,14.98
3890,14.98
3900,14.98
3910,14.98
3920,14.98
3930,14.98
3940,14.98
3950,14.98
3960,16.97
3970,16.97
3980,16.97
3990,16.97
4000,16.97
4010,16.97
4020,16.97
4030,16.97
4040,16.97
4050,16.97
4060,16.97
4070,16.97
4080,16.97
4090,16.97
4100,16.97
4110,16.97
4120,16.97
4130,16.97
4140,16.97
4150,16.97
4160,16.97
4170,16.97
4180,16.97
4190,16.97
4200,16.97
4210,16.97
4220,16.97
4230,16.97
4240,16.97
4250,16.97
4260,17.97
4270,17.97
4280,17.97
4290,17.97
4300,17.97
4310,17.97
4320,17.97
4330,17.97
4340,17.97
4350,17.97
4360,17.97
4370,17.97
4380,17.97
4390,17.97
4400,17.97
4410,17.97
4420,17.97
4430,17.97
4440,18.97
4450,18.97
4460,18.97
4470,18.97
4480,18.97
4490,18.97
4500,18.97
4510,18.97
4520,18.97
4530,18.97
4540,18.97
4550,17.97
4560,17.97
4570,17.97
4580,17.97
4590,17.97
4600,17.97
4610,17.97
4620,17.97
4630,17.97
4640,17.97
4650,17.97
4660,17.97
4670,17.97
4680,17.97
4690,17.97
4700,17.97
4710,17.97
4720,17.97
4730,17.97
4740,17.97
4750,17.97
4760,17.97
4770,17.97
4780,17.97
4790,17.97
4800,17.97
4810,17.97
4820,17.97
4830,17.97
4840,17.97
4850,17.97
4860,17.97
4870,17.97
4880,17.97
4890,17.97
4900,17.97
4910,17.97
4920,17.97
4930,17.97
4940,17.97
4950,17.97
4960,17.97
4970,17.97
4980,17.97
4990,17.97
5000,17.97
5010,17.97
5020,17.97
5030,17.97
5040,17.97
5050,17.97
5060,17.97
5070,17.97
5080,17.97
5090,17.97
5100,17.97
5110,17.97
5120,17.97
5130,17.97
5140,17.97
5150,17.97
5160,17.97
5170,17.97
5180,17.97
5190,17.97
5200,17.97
5210,17.97
5220,17.97
5230,17.97
5240,17.97
5250,17.97
5260,17.97
5270,17.97
5280,17.97
5290,16.97
5300,16.97
5310,16.97
5320,16.97
5330,16.97
5340,16.97
5350,16.97
5360,16.97
5370,16.97
5380,16.97
5390,16.97
5400,16.97
5410,16.97
5420,16.97
5430,16.97
5440,16.97
5450,16.97
5460,16.97
5470,16.97
5480,16.97
5490,16.97
5500,16.97
5510,16.97
5520,16.97
5530,16.97
5540,16.97
5550,16.97
5560,16.97
5570,16.97
5580,16.97
5590,16.97
5600,16.97
5610,16.97
5620,16.97
5630,16.97
5640,16.97
5650,16.97
5660,16.97
5670,16.97
5680,16.97
5690,16.97
5700,16.97
5710,16.97
5720,16.97
5730,16.97
5740,16.97
5750,16.97
5760,16.97
5770,16.97
5780,16.97
5790,16.97
5800,16.97
5810,16.97
5820,16.97
5830,16.97
5840,16.97
5850,16.97
5860,16.97
5870,16.97
5880,16.97
5890,16.97
5900,16.97
5910,16.97
5920,16.97
5930,16.97
5940,16.97
5950,16.97
5960,16.97
5970,16.97
5980,16.97
5990,16.97
6000,16.97
6010,16.97
6020,16.97
6030,16.97
6040,16.97
6050,16.97
6060,16.97
6070,16.97
6080,16.97
6090,16.97
6100,16.97
6110,16.97
6120,16.97
6130,16.97
6140,16.97
6150,16.97
6160,16.97
6170,16.97
6180,16.97
6190,16.97
6200,16.97
6210,16.97
6220,16.97
6230,16.97
6240,16.97
6250,16.97
6260,16.97
6270,16.97
6280,16.97
6290,16.97
6300,16.97
6310,16.97
6320,16.97
6330,16.97
6340,16.97
6350,16.97
6360,16.97
6370,16.97
6380,16.97
6390,16.97
6400,16.97
6410,16.97
6420,15.97
6430,15.97
6440,15.97
6450,15.97
6460,15.97
6470,15.97
6480,15.97
6490,15.97
6500,15.97
6510,15.97
6520,15.97
6530,15.97
6540,15.97
6550,15.97
6560,15.97
6570,15.97
6580,15.97
6590,15.97
6600,15.97
6610,15.97
6620,15.97
6630,15.97
6640,15.97
6650,15.97
6660,15.97
6670,15.97
6680,15.97
6690,15.97
6700,15.97
6710,15.97
6720,15.97
6730,15.97
6740,15.97
6750,15.97
6760,15.97
6770,15.97
6780,15.97
6790,15.97
6800,15.97
6810,15.97
6820,15.97
6830,15.97
6840,15.97
6850,15.97
6860,15.97
6870,15.97
6880,15.97
6890,15.97
6900,15.97
6910,15.97
6920,15.97
6930,15.97
6940,15.97
6950,15.97
6960,15.97
6970,15.97
6980,15.97
6990,15.97
7000,15.97
7010,15.97
7020,15.97
7030,15.97
7040,15.97
7050,15.97
7060,15.97
7070,15.97
7080,15.97
7090,15.97
7100,15.97
7110,15.97
7120,15.97
7130,15.97
7140,15.97
7150,15.97
7160,15.97
7170,15.97
7180,15.97
