Time [s], Analyzer Name, Decoded Protocol Result
0.176464940000000,LIN,Data 0: 0x00
0.176920740000000,LIN,Inter-Byte Space
0.176943280000000,LIN,Data 1: 0x00
0.177399080000000,LIN,Inter-Byte Space
0.177421600000000,LIN,Data 2: 0xF8
0.177877400000000,LIN,Inter-Byte Space
0.177899960000000,LIN,Data 3: 0xFC
0.178355760000000,LIN,Inter-Byte Space
0.178378300000000,LIN,Data 4: 0x02
0.204667060000000,LIN,Header Break
0.205428220000000,LIN,Inter-Byte Space
0.205480140000000,LIN,Header Sync
0.205935940000000,LIN,Inter-Byte Space
0.205958460000000,LIN,Protected ID: 0x14
0.206414260000000,LIN,Inter-Byte Space
0.206436800000000,LIN,Data 0: 0x80
0.206892600000000,LIN,Inter-Byte Space
0.206915120000000,LIN,Data 1: 0xFF
0.207370920000000,LIN,Inter-Byte Space
0.207393480000000,LIN,Checksum: 0x6B
0.214658660000000,LIN,Header Break
0.215419820000000,LIN,Inter-Byte Space
0.215471760000000,LIN,Header Sync
0.215927560000000,LIN,Inter-Byte Space
0.215950080000000,LIN,Protected ID: 0x18
0.216405880000000,LIN,Inter-Byte Space
0.216428420000000,LIN,Data 0: 0x00
0.216884220000000,LIN,Inter-Byte Space
0.216906740000000,LIN,Data 1: 0xFF
0.217362540000000,LIN,Inter-Byte Space
0.217385100000000,LIN,Data 2: 0xFF
0.217840900000000,LIN,Inter-Byte Space
0.217863420000000,LIN,Data 3: 0xFF
0.218319220000000,LIN,Inter-Byte Space
0.218341740000000,LIN,Checksum: 0x27
0.224652320000000,LIN,Header Break
0.225413500000000,LIN,Inter-Byte Space
0.225465420000000,LIN,Header Sync
0.225921220000000,LIN,Inter-Byte Space
0.225943740000000,LIN,Protected ID: 0x22
0.234644320000000,LIN,Header Break
0.235405500000000,LIN,Inter-Byte Space
0.235457400000000,LIN,Header Sync
0.235913200000000,LIN,Inter-Byte Space
0.235935740000000,LIN,Protected ID: 0x02
0.244621120000000,LIN,Header Break
0.245382320000000,LIN,Inter-Byte Space
0.245434220000000,LIN,Header Sync
0.245890020000000,LIN,Inter-Byte Space
0.245912540000000,LIN,Protected ID: 0x2A
0.254635580000000,LIN,Header Break
0.255396780000000,LIN,Inter-Byte Space
0.255448680000000,LIN,Header Sync
0.255904480000000,LIN,Inter-Byte Space
0.255927020000000,LIN,Protected ID: 0x0A
0.284610560000000,LIN,Header Break
0.285371740000000,LIN,Inter-Byte Space
0.285423660000000,LIN,Header Sync
0.285879460000000,LIN,Inter-Byte Space
0.285901980000000,LIN,Protected ID: 0x19
0.294593420000000,LIN,Header Break
0.295354620000000,LIN,Inter-Byte Space
0.295406520000000,LIN,Header Sync
0.295862320000000,LIN,Inter-Byte Space
0.295884840000000,LIN,Protected ID: 0x1A
0.304584100000000,LIN,Header Break
0.305345260000000,LIN,Inter-Byte Space
0.305397200000000,LIN,Header Sync
0.305853000000000,LIN,Inter-Byte Space
0.305875520000000,LIN,Protected ID: 0x1B
0.314592520000000,LIN,Header Break
0.315353700000000,LIN,Inter-Byte Space
0.315405620000000,LIN,Header Sync
0.315861420000000,LIN,Inter-Byte Space
0.315883940000000,LIN,Protected ID: 0x21
0.316339740000000,LIN,Inter-Byte Space
0.316362260000000,LIN,Data 0: 0x00
0.316818060000000,LIN,Inter-Byte Space
0.316840580000000,LIN,Data 1: 0x00
0.317296380000000,LIN,Inter-Byte Space
0.317318920000000,LIN,Data 2: 0xF8
0.317774720000000,LIN,Inter-Byte Space
0.317797280000000,LIN,Data 3: 0xFF
0.318253080000000,LIN,Inter-Byte Space
0.318275600000000,LIN,Checksum: 0xA5
0.324562460000000,LIN,Header Break
0.325323640000000,LIN,Inter-Byte Space
0.325375540000000,LIN,Header Sync
0.325831340000000,LIN,Inter-Byte Space
0.325853880000000,LIN,Protected ID: 0x01
0.326309680000000,LIN,Inter-Byte Space
0.326332220000000,LIN,Data 0: 0x00
0.326788020000000,LIN,Inter-Byte Space
0.326810500000000,LIN,Data 1: 0x00
0.327266300000000,LIN,Inter-Byte Space
0.327288860000000,LIN,Data 2: 0xF8
0.327744660000000,LIN,Inter-Byte Space
0.327767200000000,LIN,Data 3: 0xFF
0.328223000000000,LIN,Inter-Byte Space
0.328245540000000,LIN,Data 4: 0x45
0.334564060000000,LIN,Header Break
0.335325220000000,LIN,Inter-Byte Space
0.335377140000000,LIN,Header Sync
0.335832940000000,LIN,Inter-Byte Space
0.335855480000000,LIN,Protected ID: 0x29
0.336311280000000,LIN,Inter-Byte Space
0.336333820000000,LIN,Data 0: 0x00
0.336789620000000,LIN,Inter-Byte Space
0.336812140000000,LIN,Data 1: 0x00
0.337267940000000,LIN,Inter-Byte Space
0.337290460000000,LIN,Data 2: 0xF8
0.337746260000000,LIN,Inter-Byte Space
0.337768800000000,LIN,Data 3: 0xFF
0.338224600000000,LIN,Inter-Byte Space
0.338247140000000,LIN,Checksum: 0x1D
0.344562420000000,LIN,Header Break
0.345323580000000,LIN,Inter-Byte Space
0.345375500000000,LIN,Header Sync
0.345831300000000,LIN,Inter-Byte Space
0.345853840000000,LIN,Protected ID: 0x09
0.346309640000000,LIN,Inter-Byte Space
0.346332160000000,LIN,Data 0: 0x00
0.346787960000000,LIN,Inter-Byte Space
0.346810480000000,LIN,Data 1: 0x00
0.347266280000000,LIN,Inter-Byte Space
0.347288820000000,LIN,Data 2: 0xF8
0.347744620000000,LIN,Inter-Byte Space
0.347767180000000,LIN,Data 3: 0xFF
0.348222980000000,LIN,Inter-Byte Space
0.348245500000000,LIN,Data 4: 0xBD
0.374538000000000,LIN,Header Break
0.375299180000000,LIN,Inter-Byte Space
0.375351080000000,LIN,Header Sync
0.375806880000000,LIN,Inter-Byte Space
0.375829420000000,LIN,Protected ID: 0x34
0.376285220000000,LIN,Inter-Byte Space
0.376307760000000,LIN,Data 0: 0xFE
0.376763560000000,LIN,Inter-Byte Space
0.376786100000000,LIN,Data 1: 0xFF
0.377241900000000,LIN,Inter-Byte Space
0.377264440000000,LIN,Data 2: 0x4C
0.384508260000000,LIN,Header Break
0.385269440000000,LIN,Inter-Byte Space
0.385321340000000,LIN,Header Sync
0.385777140000000,LIN,Inter-Byte Space
0.385799680000000,LIN,Protected ID: 0x35
